***** Begin #0-0 *****
Compiling model...
'compile' took 0.000353 s

PDE Class Name: Burgers1D
Training model...

Step      Train loss                        Test loss                         Test metric
12300     [9.21e-03, 1.24e-02, 1.15e-05]    [1.16e-02, 1.24e-02, 1.15e-05]    []  
12400     [9.22e-03, 1.22e-02, 1.49e-05]    [1.16e-02, 1.22e-02, 1.49e-05]    []  
12500     [1.02e-02, 1.21e-02, 4.24e-05]    [1.26e-02, 1.21e-02, 4.24e-05]    []  
12600     [1.11e-02, 1.20e-02, 1.55e-04]    [1.44e-02, 1.20e-02, 1.55e-04]    []  
12700     [8.97e-03, 1.21e-02, 1.34e-05]    [1.12e-02, 1.21e-02, 1.34e-05]    []  
12800     [9.92e-03, 1.21e-02, 1.81e-05]    [1.18e-02, 1.21e-02, 1.81e-05]    []  
12900     [9.07e-03, 1.18e-02, 2.63e-05]    [1.13e-02, 1.18e-02, 2.63e-05]    []  
13000     [8.69e-03, 1.20e-02, 1.01e-05]    [1.09e-02, 1.20e-02, 1.01e-05]    []  
Validation: epoch 13000 MSE 0.00608 MAE 0.04256 MXE 0.29940 L1RE 0.08070 L2RE 0.12811 CRMSE 0.00044
13100     [8.70e-03, 1.17e-02, 1.14e-05]    [1.09e-02, 1.17e-02, 1.14e-05]    []  
13200     [8.52e-03, 1.18e-02, 7.87e-06]    [1.08e-02, 1.18e-02, 7.87e-06]    []  
13300     [8.84e-03, 1.15e-02, 1.99e-05]    [1.11e-02, 1.15e-02, 1.99e-05]    []  
13400     [8.58e-03, 1.13e-02, 1.15e-05]    [1.10e-02, 1.13e-02, 1.15e-05]    []  
13500     [8.53e-03, 1.11e-02, 1.44e-05]    [1.10e-02, 1.11e-02, 1.44e-05]    []  
13600     [9.03e-03, 1.06e-02, 6.70e-05]    [1.16e-02, 1.06e-02, 6.70e-05]    []  
13700     [1.01e-02, 1.09e-02, 3.64e-05]    [1.26e-02, 1.09e-02, 3.64e-05]    []  
13800     [8.70e-03, 1.05e-02, 5.55e-05]    [1.14e-02, 1.05e-02, 5.55e-05]    []  
13900     [8.43e-03, 1.05e-02, 1.98e-05]    [1.12e-02, 1.05e-02, 1.98e-05]    []  
14000     [8.34e-03, 1.04e-02, 2.09e-05]    [1.12e-02, 1.04e-02, 2.09e-05]    []  
Validation: epoch 14000 MSE 0.00573 MAE 0.04157 MXE 0.27250 L1RE 0.07882 L2RE 0.12437 CRMSE 0.00140 FRMSE (0.01212, 0.00015, 0.00545)
14100     [8.05e-03, 1.05e-02, 8.71e-06]    [1.10e-02, 1.05e-02, 8.71e-06]    []  
14200     [7.93e-03, 1.04e-02, 8.43e-06]    [1.09e-02, 1.04e-02, 8.43e-06]    []  
14300     [7.91e-03, 1.07e-02, 4.27e-05]    [1.09e-02, 1.07e-02, 4.27e-05]    []  
14400     [8.47e-03, 9.97e-03, 8.30e-05]    [1.16e-02, 9.97e-03, 8.30e-05]    []  
14500     [7.84e-03, 9.77e-03, 1.90e-05]    [1.10e-02, 9.77e-03, 1.90e-05]    []  
14600     [7.27e-03, 1.06e-02, 5.39e-05]    [1.02e-02, 1.06e-02, 5.39e-05]    []  
14700     [7.60e-03, 9.50e-03, 1.84e-05]    [1.08e-02, 9.50e-03, 1.84e-05]    []  
14800     [7.40e-03, 9.41e-03, 1.28e-05]    [1.06e-02, 9.41e-03, 1.28e-05]    []  
14900     [7.37e-03, 9.18e-03, 1.27e-05]    [1.06e-02, 9.18e-03, 1.27e-05]    []  
15000     [7.31e-03, 9.02e-03, 1.23e-05]    [1.05e-02, 9.02e-03, 1.23e-05]    []  
Validation: epoch 15000 MSE 0.00518 MAE 0.03920 MXE 0.26014 L1RE 0.07433 L2RE 0.11825 CRMSE 0.00023
15100     [7.81e-03, 8.65e-03, 2.62e-05]    [1.10e-02, 8.65e-03, 2.62e-05]    []  
15200     [7.35e-03, 8.66e-03, 1.29e-05]    [1.05e-02, 8.66e-03, 1.29e-05]    []  
15300     [7.25e-03, 8.64e-03, 1.02e-05]    [1.05e-02, 8.64e-03, 1.02e-05]    []  
